ID PUMA,PUMA,ID Year,Year,ygopop RCA,Record Count,Slug PUMA,PUMS Occupation,ID PUMS Occupation,Slug PUMS Occupation
"79500US4201300","Venango, Jefferson, Clarion & Forest Counties PUMA, PA",2017,"2017",2.018565466801134,14,"venango-jefferson-clarion-forest-counties-puma-pa","Social workers","211020","social-workers"
"79500US4201400","Mercer County PUMA, PA",2017,"2017",2.0704420411563924,11,"mercer-county-puma-pa","Social workers","211020","social-workers"
"79500US4201502","Beaver County (South) PUMA, PA",2017,"2017",1.776190884460636,8,"beaver-county-south-puma-pa","Social workers","211020","social-workers"
"79500US4201600","Butler County PUMA, PA",2017,"2017",1.1636823222286143,8,"butler-county-puma-pa","Social workers","211020","social-workers"
"79500US4201701","Pittsburgh City (North) PUMA, PA",2017,"2017",1.4420128248818855,8,"pittsburgh-city-north-puma-pa","Social workers","211020","social-workers"
"79500US4201803","Allegheny County (North Central) PUMA, PA",2017,"2017",1.8358130888645439,6,"allegheny-county-north-central-puma-pa","Social workers","211020","social-workers"
"79500US4201804","Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA, PA",2017,"2017",1.200062974915548,6,"monroeville-municipality-plum-wilkinsburg-boroughs-puma-pa","Social workers","211020","social-workers"
"79500US4201900","Indiana & Armstrong Counties PUMA, PA",2017,"2017",0.5628072273659908,8,"indiana-armstrong-counties-puma-pa","Social workers","211020","social-workers"
"79500US4202100","Cambria County PUMA, PA",2017,"2017",1.9128995787478107,13,"cambria-county-puma-pa","Social workers","211020","social-workers"
"79500US4202200","Altoona City PUMA, PA",2017,"2017",0.9174061707561424,9,"altoona-city-puma-pa","Social workers","211020","social-workers"
"79500US4202301","Carlisle Borough PUMA, PA",2017,"2017",0.9141933163462526,7,"carlisle-borough-puma-pa","Social workers","211020","social-workers"
"79500US4202402","Hershey PUMA, PA",2017,"2017",0.9928092609257354,7,"hershey-puma-pa","Social workers","211020","social-workers"
"79500US4202500","Lebanon County PUMA, PA",2017,"2017",1.5223549385746165,6,"lebanon-county-puma-pa","Social workers","211020","social-workers"
"79500US4202600","Schuylkill County PUMA, PA",2017,"2017",0.7980126112020594,10,"schuylkill-county-puma-pa","Social workers","211020","social-workers"
"79500US4202701","Wyomissing Borough PUMA, PA",2017,"2017",1.6774324053893024,6,"wyomissing-borough-puma-pa","Social workers","211020","social-workers"
"79500US4202802","Outside Allentown & Bethlehem Cities)Emmaus Borough PUMA, PA",2017,"2017",1.7822661524490548,6,"outside-allentown-bethlehem-citiesemmaus-borough-puma-pa","Social workers","211020","social-workers"
"79500US4202901","Bethlehem (East) & Easton Cities PUMA, PA",2017,"2017",0.8825217539360926,5,"bethlehem-east-easton-cities-puma-pa","Social workers","211020","social-workers"
"79500US4203001","Bucks County (North) PUMA, PA",2017,"2017",1.0338462876974732,5,"bucks-county-north-puma-pa","Social workers","211020","social-workers"
"79500US4203101","Pottstown Borough PUMA, PA",2017,"2017",1.0757468683595575,6,"pottstown-borough-puma-pa","Social workers","211020","social-workers"
"79500US4203103","King of Prussia & Ardmore (East) PUMA, PA",2017,"2017",1.2844457494558934,5,"king-of-prussia-ardmore-east-puma-pa","Social workers","211020","social-workers"
"79500US4203106","Montgomery County (South Central) PUMA, PA",2017,"2017",2.280671985617493,10,"montgomery-county-south-central-puma-pa","Social workers","211020","social-workers"
"79500US4203201","Philadelphia City (Far Northeast) PUMA, PA",2017,"2017",1.2883831960479484,5,"philadelphia-city-far-northeast-puma-pa","Social workers","211020","social-workers"
"79500US4203204","Philadelphia City (North) PUMA, PA",2017,"2017",5.667960887159487,14,"philadelphia-city-north-puma-pa","Social workers","211020","social-workers"
"79500US4203206","Philadelphia City (Northwest) PUMA, PA",2017,"2017",5.254352450844245,10,"philadelphia-city-northwest-puma-pa","Social workers","211020","social-workers"
"79500US4203208","Philadelphia City (West) PUMA, PA",2017,"2017",3.1350844315266055,7,"philadelphia-city-west-puma-pa","Social workers","211020","social-workers"
"79500US4203209","Philadelphia City (Center City) PUMA, PA",2017,"2017",3.135329389669497,8,"philadelphia-city-center-city-puma-pa","Social workers","211020","social-workers"
"79500US4203210","Philadelphia City (Southwest) PUMA, PA",2017,"2017",2.1451889655990812,7,"philadelphia-city-southwest-puma-pa","Social workers","211020","social-workers"
"79500US4203211","Philadelphia City (Southeast) PUMA, PA",2017,"2017",3.6054143581034586,8,"philadelphia-city-southeast-puma-pa","Social workers","211020","social-workers"
"79500US4203302","Yeadon, Darby, Lansdowne Boroughs & Drexel Hill PUMA, PA",2017,"2017",2.820212306784121,12,"yeadon-darby-lansdowne-boroughs-drexel-hill-puma-pa","Social workers","211020","social-workers"
"79500US4203303","Chester City PUMA, PA",2017,"2017",1.686081604597619,5,"chester-city-puma-pa","Social workers","211020","social-workers"
"79500US4203402","West Chester Borough PUMA, PA",2017,"2017",1.6932027373627059,6,"west-chester-borough-puma-pa","Social workers","211020","social-workers"
"79500US4203403","Coatesville City PUMA, PA",2017,"2017",2.0106305263944617,8,"coatesville-city-puma-pa","Social workers","211020","social-workers"
"79500US4203601","York City & Shiloh PUMA, PA",2017,"2017",2.3587166056887052,7,"york-city-shiloh-puma-pa","Social workers","211020","social-workers"
"79500US4203603","York County (South) PUMA, PA",2017,"2017",0.7742383872252571,5,"york-county-south-puma-pa","Social workers","211020","social-workers"
"79500US4203800","Somerset, Bedford & Fulton Counties PUMA, PA",2017,"2017",0.9261392864051579,10,"somerset-bedford-fulton-counties-puma-pa","Social workers","211020","social-workers"
"79500US4203900","Fayette County PUMA, PA",2017,"2017",1.205363511375366,6,"fayette-county-puma-pa","Social workers","211020","social-workers"
"79500US4204002","Washington (South) & Greene Counties PUMA, PA",2017,"2017",1.2259242116666285,6,"washington-south-greene-counties-puma-pa","Social workers","211020","social-workers"
"79500US4400102","Providence CountyPawtucket & Central Falls Cities PUMA, RI",2017,"2017",0.593481927422905,6,"providence-countypawtucket-central-falls-cities-puma-ri","Social workers","211020","social-workers"
"79500US4400104","Cranston & East Providence Cities PUMA, RI",2017,"2017",2.488086776884615,9,"cranston-east-providence-cities-puma-ri","Social workers","211020","social-workers"
"79500US4400300","Newport & Bristol CountiesNewport City PUMA, RI",2017,"2017",1.783867047356398,8,"newport-bristol-countiesnewport-city-puma-ri","Social workers","211020","social-workers"
"79500US4500101","Easley & Clemson Cities PUMA, SC",2017,"2017",2.034367704762234,9,"easley-clemson-cities-puma-sc","Social workers","211020","social-workers"
"79500US4500104","Greenville & Mauldin Cities PUMA, SC",2017,"2017",1.4783473323908884,6,"greenville-mauldin-cities-puma-sc","Social workers","211020","social-workers"
"79500US4500502","Rock Hill City & Fort Mill Town PUMA, SC",2017,"2017",1.2307313933376156,6,"rock-hill-city-fort-mill-town-puma-sc","Social workers","211020","social-workers"
"79500US4500601","Lexington Town & Red Bank PUMA, SC",2017,"2017",1.4882230048543519,6,"lexington-town-red-bank-puma-sc","Social workers","211020","social-workers"
"79500US4500602","West Columbia, Cayce Cities, Irmo Town & Seven Oaks PUMA, SC",2017,"2017",1.8732963075617808,6,"west-columbia-cayce-cities-irmo-town-seven-oaks-puma-sc","Social workers","211020","social-workers"
"79500US4500604","Columbia City PUMA, SC",2017,"2017",0.8527218202871589,7,"columbia-city-puma-sc","Social workers","211020","social-workers"
"79500US4500800","Sumter City PUMA, SC",2017,"2017",1.845016018296548,9,"sumter-city-puma-sc","Social workers","211020","social-workers"
"79500US4500900","Florence City PUMA, SC",2017,"2017",0.6215361681945,5,"florence-city-puma-sc","Social workers","211020","social-workers"
"79500US4501202","Charleston City PUMA, SC",2017,"2017",0.5290118340511545,5,"charleston-city-puma-sc","Social workers","211020","social-workers"
"79500US4501300","Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties PUMA, SC",2017,"2017",0.9889410021166412,6,"orangeburg-colleton-barnwell-hampton-bamberg-allendale-counties-puma-sc","Social workers","211020","social-workers"
"79500US4600100","Rapid City PUMA, SD",2017,"2017",1.0373510274258433,5,"rapid-city-puma-sd","Social workers","211020","social-workers"
"79500US4600500","Southeast South Dakota (Outside Sioux Falls City) PUMA, SD",2017,"2017",1.875533589526831,9,"southeast-south-dakota-outside-sioux-falls-city-puma-sd","Social workers","211020","social-workers"
"79500US4700300","Clarksville City PUMA, TN",2017,"2017",0.6577440481194519,5,"clarksville-city-puma-tn","Social workers","211020","social-workers"
"79500US4700500","Hendersonville City PUMA, TN",2017,"2017",1.2544050246415317,7,"hendersonville-city-puma-tn","Social workers","211020","social-workers"
"79500US4701100","Bristol City PUMA, TN",2017,"2017",2.3595544360584366,7,"bristol-city-puma-tn","Social workers","211020","social-workers"
"79500US4701300","Johnson City PUMA, TN",2017,"2017",2.285649335666627,7,"johnson-city-puma-tn","Social workers","211020","social-workers"
"79500US4701601","Oak Ridge (East) & Clinton Cities PUMA, TN",2017,"2017",0.7753649910568925,5,"oak-ridge-east-clinton-cities-puma-tn","Social workers","211020","social-workers"
"79500US4701900","Cleveland City PUMA, TN",2017,"2017",1.129405956753836,5,"cleveland-city-puma-tn","Social workers","211020","social-workers"
"79500US4702001","Chattanooga City (South & Central) PUMA, TN",2017,"2017",2.9742825110869875,9,"chattanooga-city-south-central-puma-tn","Social workers","211020","social-workers"
"79500US4702501","Nashville-Davidson (East) PUMA, TN",2017,"2017",1.9876338305812147,6,"nashville-davidson-east-puma-tn","Social workers","211020","social-workers"
"79500US4702502","Nashville-Davidson (North) PUMA, TN",2017,"2017",1.578388421550461,7,"nashville-davidson-north-puma-tn","Social workers","211020","social-workers"
"79500US4702505","Nashville-Davidson (Southwest) PUMA, TN",2017,"2017",1.4198628113149223,8,"nashville-davidson-southwest-puma-tn","Social workers","211020","social-workers"
"79500US4702800","Lawrence, Giles, Wayne, Lewis & Perry Counties PUMA, TN",2017,"2017",2.938373168832316,9,"lawrence-giles-wayne-lewis-perry-counties-puma-tn","Social workers","211020","social-workers"
"79500US4703100","Tipton, Fayette & Lauderdale Counties PUMA, TN",2017,"2017",0.4806439589753328,5,"tipton-fayette-lauderdale-counties-puma-tn","Social workers","211020","social-workers"
"79500US4703204","Bartlett (North & East) & Millington Cities PUMA, TN",2017,"2017",1.6263744281758123,5,"bartlett-north-east-millington-cities-puma-tn","Social workers","211020","social-workers"
"79500US4703206","Collierville Town & Germantown City PUMA, TN",2017,"2017",1.7543003437569504,6,"collierville-town-germantown-city-puma-tn","Social workers","211020","social-workers"
"79500US4800200","Potter CountyAmarillo City (North) PUMA, TX",2017,"2017",1.4245068597276436,6,"potter-countyamarillo-city-north-puma-tx","Social workers","211020","social-workers"
"79500US4800502","Lubbock CountyLubbock City (Outer) PUMA, TX",2017,"2017",1.9525389799902337,8,"lubbock-countylubbock-city-outer-puma-tx","Social workers","211020","social-workers"
"79500US4800600","North Texas Regional Planning Commission (Outside Wichita County) & Wise County PUMA, TX",2017,"2017",0.8771169927688389,8,"north-texas-regional-planning-commission-outside-wichita-county-wise-county-puma-tx","Social workers","211020","social-workers"
"79500US4800700","Wichita CountyWichita Falls City PUMA, TX",2017,"2017",2.5421065043047233,9,"wichita-countywichita-falls-city-puma-tx","Social workers","211020","social-workers"
"79500US4800800","Grayson, Cooke & Fannin Counties PUMA, TX",2017,"2017",0.3969332569125409,5,"grayson-cooke-fannin-counties-puma-tx","Social workers","211020","social-workers"
"79500US4800900","Rockwall, Greenville & Dallas (Far Northeast) Cities PUMA, TX",2017,"2017",1.592097148403502,6,"rockwall-greenville-dallas-far-northeast-cities-puma-tx","Social workers","211020","social-workers"
"79500US4801800","Henderson & Anderson Counties PUMA, TX",2017,"2017",0.9445611642155934,6,"henderson-anderson-counties-puma-tx","Social workers","211020","social-workers"
"79500US4801901","Dallas (North), Plano (South) & Richardson (North) Cities PUMA, TX",2017,"2017",0.8780785933893366,6,"dallas-north-plano-south-richardson-north-cities-puma-tx","Social workers","211020","social-workers"
"79500US4802102","Johnson County PUMA, TX",2017,"2017",1.0275235955328728,5,"johnson-county-puma-tx","Social workers","211020","social-workers"
"79500US4802505","Mansfield (North) & Arlington (Southwest) Cities PUMA, TX",2017,"2017",1.1863100186340305,6,"mansfield-north-arlington-southwest-cities-puma-tx","Social workers","211020","social-workers"
"79500US4802600","West Central Texas COG (Outside Taylor County) PUMA, TX",2017,"2017",0.477377758906498,6,"west-central-texas-cog-outside-taylor-county-puma-tx","Social workers","211020","social-workers"
"79500US4802900","Tom Green CountySan Angelo City PUMA, TX",2017,"2017",1.844530652225615,7,"tom-green-countysan-angelo-city-puma-tx","Social workers","211020","social-workers"
"79500US4803304","El Paso City (Central) PUMA, TX",2017,"2017",2.1161653948666705,6,"el-paso-city-central-puma-tx","Social workers","211020","social-workers"
"79500US4803305","El Paso City (North) PUMA, TX",2017,"2017",1.5297494746761233,6,"el-paso-city-north-puma-tx","Social workers","211020","social-workers"
"79500US4803502","Bell County (North, East & South)Temple & Belton Cities PUMA, TX",2017,"2017",0.5906172887925734,5,"bell-county-north-east-southtemple-belton-cities-puma-tx","Social workers","211020","social-workers"
"79500US4803700","Heart of Texas COG (Outside McLennan County) & Navarro County PUMA, TX",2017,"2017",0.39242809858000083,8,"heart-of-texas-cog-outside-mclennan-county-navarro-county-puma-tx","Social workers","211020","social-workers"
"79500US4803802","McLennan CountyWaco (Outer), Hewitt & Robinson Cities PUMA, TX",2017,"2017",0.8323337188215872,6,"mclennan-countywaco-outer-hewitt-robinson-cities-puma-tx","Social workers","211020","social-workers"
"79500US4804000","Angelina & Nacogdoches Counties PUMA, TX",2017,"2017",1.3406653296342548,7,"angelina-nacogdoches-counties-puma-tx","Social workers","211020","social-workers"
"79500US4804301","Beaumont City PUMA, TX",2017,"2017",2.098244687844731,5,"beaumont-city-puma-tx","Social workers","211020","social-workers"
"79500US4804601","North of I-10 & Inside Loop I-610 PUMA, TX",2017,"2017",1.750937799210715,6,"north-of-i-10-inside-loop-i-610-puma-tx","Social workers","211020","social-workers"
"79500US4804604","South of I-10 & Inside Loop I-610 PUMA, TX",2017,"2017",1.2032959528915694,6,"south-of-i-10-inside-loop-i-610-puma-tx","Social workers","211020","social-workers"
"79500US4804632","Katy City (Northeast) PUMA, TX",2017,"2017",1.2084632075263761,5,"katy-city-northeast-puma-tx","Social workers","211020","social-workers"
"79500US4804701","Galveston, Texas City & La Marque Cities PUMA, TX",2017,"2017",0.9905237593720465,8,"galveston-texas-city-la-marque-cities-puma-tx","Social workers","211020","social-workers"
"79500US4804905","Fort Bend County (West & South) PUMA, TX",2017,"2017",1.8262332914549377,9,"fort-bend-county-west-south-puma-tx","Social workers","211020","social-workers"
"79500US4805100","Bastrop, Caldwell, Fayette & Lee Counties PUMA, TX",2017,"2017",0.5004171634557947,6,"bastrop-caldwell-fayette-lee-counties-puma-tx","Social workers","211020","social-workers"
"79500US4805201","Williamson County (North)Georgetown (East) & Taylor Cities PUMA, TX",2017,"2017",1.0329350079923854,5,"williamson-county-northgeorgetown-east-taylor-cities-puma-tx","Social workers","211020","social-workers"
"79500US4805202","Williamson County (Southeast)Round Rock City PUMA, TX",2017,"2017",1.9885322442910578,6,"williamson-county-southeastround-rock-city-puma-tx","Social workers","211020","social-workers"
"79500US4805301","Pflugerville, Manor Cities & Wells Branch PUMA, TX",2017,"2017",1.5157096430645085,6,"pflugerville-manor-cities-wells-branch-puma-tx","Social workers","211020","social-workers"
"79500US4805302","Austin City (North) PUMA, TX",2017,"2017",2.1616510129750224,8,"austin-city-north-puma-tx","Social workers","211020","social-workers"
"79500US4805303","Austin City (Northeast) PUMA, TX",2017,"2017",1.2093291977296095,8,"austin-city-northeast-puma-tx","Social workers","211020","social-workers"
"79500US4805307","Austin City (South) PUMA, TX",2017,"2017",2.3813326108945168,8,"austin-city-south-puma-tx","Social workers","211020","social-workers"
"79500US4805309","Travis County (West, South & Outside Austin City) PUMA, TX",2017,"2017",1.4634155943932405,5,"travis-county-west-south-outside-austin-city-puma-tx","Social workers","211020","social-workers"
"79500US4805400","Hays County PUMA, TX",2017,"2017",1.3021688445577881,6,"hays-county-puma-tx","Social workers","211020","social-workers"
"79500US4805800","Comal County PUMA, TX",2017,"2017",1.6758190408942168,6,"comal-county-puma-tx","Social workers","211020","social-workers"
"79500US4805908","Between Loop TX-1604 & Loop I-410 PUMA, TX (79500US4805908)",2017,"2017",2.907767822138806,6,"between-loop-tx-1604-loop-i-410-puma-tx-79500us4805908","Social workers","211020","social-workers"
"79500US4805913","San Antonio (Northeast), Kirby & Windcrest Cities PUMA, TX",2017,"2017",2.728437047303413,5,"san-antonio-northeast-kirby-windcrest-cities-puma-tx","Social workers","211020","social-workers"
"79500US4806603","Nueces County (Central)Corpus Christi City (South Central) PUMA, TX",2017,"2017",1.494118666286345,6,"nueces-county-centralcorpus-christi-city-south-central-puma-tx","Social workers","211020","social-workers"
"79500US4806702","Harlingen & San Benito Cities PUMA, TX",2017,"2017",2.0664942657021523,9,"harlingen-san-benito-cities-puma-tx","Social workers","211020","social-workers"
"79500US4806703","Brownsville City (Central) PUMA, TX",2017,"2017",1.3145970055741978,7,"brownsville-city-central-puma-tx","Social workers","211020","social-workers"
"79500US4911001","Layton, Clearfield, Kaysville, Syracuse & Clinton Cities PUMA, UT",2017,"2017",0.9149805127787008,5,"layton-clearfield-kaysville-syracuse-clinton-cities-puma-ut","Social workers","211020","social-workers"
"79500US4913001","Southeast Utah & Uintah Basin Region PUMA, UT",2017,"2017",0.7668673722120746,7,"southeast-utah-uintah-basin-region-puma-ut","Social workers","211020","social-workers"
"79500US4921001","Cedar City PUMA, UT",2017,"2017",1.1653616480197582,8,"cedar-city-puma-ut","Social workers","211020","social-workers"
"79500US4935002","Salt Lake City (East) PUMA, UT",2017,"2017",2.1756201554662042,5,"salt-lake-city-east-puma-ut","Social workers","211020","social-workers"
"79500US4935003","West Valley City (Central), Salt Lake City (South Central) & Kearns PUMA, UT",2017,"2017",2.202035973760657,6,"west-valley-city-central-salt-lake-city-south-central-kearns-puma-ut","Social workers","211020","social-workers"
"79500US4935005","Murray (East), Holladay Cities & Millcreek PUMA, UT",2017,"2017",0.865644543490653,5,"murray-east-holladay-cities-millcreek-puma-ut","Social workers","211020","social-workers"
"79500US4949001","Saratoga Springs, Payson & Lehi (Southwest) Cities PUMA, UT",2017,"2017",0.6550030737928703,5,"saratoga-springs-payson-lehi-southwest-cities-puma-ut","Social workers","211020","social-workers"
"79500US5000100","Chittenden, Franklin & Grand Isle CountiesBurlington City PUMA, VT",2017,"2017",1.357829659873057,9,"chittenden-franklin-grand-isle-countiesburlington-city-puma-vt","Social workers","211020","social-workers"
"79500US5000200","Washington, Caledonia, Orleans, Lamoille & Essex Counties PUMA, VT",2017,"2017",1.2277996497147718,8,"washington-caledonia-orleans-lamoille-essex-counties-puma-vt","Social workers","211020","social-workers"
"79500US5000300","Windsor, Windham & Orange Counties PUMA, VT",2017,"2017",1.2068326689258548,10,"windsor-windham-orange-counties-puma-vt","Social workers","211020","social-workers"
"79500US5104102","Chester & Rockwood PUMA, VA",2017,"2017",1.9164629295923763,7,"chester-rockwood-puma-va","Social workers","211020","social-workers"
"79500US5151040","New River Valley Planning District Commission PUMA, VA",2017,"2017",0.822884197009529,5,"new-river-valley-planning-district-commission-puma-va","Social workers","211020","social-workers"
"79500US5151045","Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities) PUMA, VA",2017,"2017",1.8624976732649865,8,"roanoke-valley-alleghany-regional-commission-outside-roanoke-salem-cities-puma-va","Social workers","211020","social-workers"
"79500US5151084","Northern Shenandoah Valley Regional Commission (North) PUMA, VA",2017,"2017",1.7961182548448096,5,"northern-shenandoah-valley-regional-commission-north-puma-va","Social workers","211020","social-workers"
"79500US5151087","Rappahannock-Rapidan Regional Commission PUMA, VA",2017,"2017",2.0245695725263024,10,"rappahannock-rapidan-regional-commission-puma-va","Social workers","211020","social-workers"
"79500US5151089","Thomas Jefferson Planning District Commission (South & East) PUMA, VA",2017,"2017",0.842161393919398,5,"thomas-jefferson-planning-district-commission-south-east-puma-va","Social workers","211020","social-workers"
"79500US5151096","Campbell County & Lynchburg City PUMA, VA",2017,"2017",1.9929246927518323,6,"campbell-county-lynchburg-city-puma-va","Social workers","211020","social-workers"
"79500US5151097","West Piedmont Planning District Commission PUMA, VA",2017,"2017",1.7933826162979882,10,"west-piedmont-planning-district-commission-puma-va","Social workers","211020","social-workers"
"79500US5151105","Southside Planning District Commission & Commonwealth Regional Council PUMA, VA",2017,"2017",1.4950352924163868,9,"southside-planning-district-commission-commonwealth-regional-council-puma-va","Social workers","211020","social-workers"
"79500US5151110","Central Shenandoah Planning District Commission (Northeast) PUMA, VA",2017,"2017",2.0125269441156313,9,"central-shenandoah-planning-district-commission-northeast-puma-va","Social workers","211020","social-workers"
"79500US5151120","George Washington Regional Commission (South) PUMA, VA",2017,"2017",0.624725053929529,5,"george-washington-regional-commission-south-puma-va","Social workers","211020","social-workers"
"79500US5151125","Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions PUMA, VA",2017,"2017",1.2447036112790184,8,"middle-peninsula-northern-neck-accomack-northampton-planning-district-commissions-puma-va","Social workers","211020","social-workers"
"79500US5151145","Isle of Wight, Southampton Counties, Suffolk & Franklin Cities PUMA, VA",2017,"2017",0.9019957550725609,6,"isle-of-wight-southampton-counties-suffolk-franklin-cities-puma-va","Social workers","211020","social-workers"
"79500US5151154","Norfolk City (Northeast) PUMA, VA",2017,"2017",0.6036545755717901,7,"norfolk-city-northeast-puma-va","Social workers","211020","social-workers"
"79500US5151165","Virginia Beach City (Central) PUMA, VA",2017,"2017",1.5528483933380002,5,"virginia-beach-city-central-puma-va","Social workers","211020","social-workers"
"79500US5151175","Newport News City PUMA, VA",2017,"2017",0.7745854214519571,5,"newport-news-city-puma-va","Social workers","211020","social-workers"
"79500US5151235","Richmond City PUMA, VA",2017,"2017",0.8427745379424834,9,"richmond-city-puma-va","Social workers","211020","social-workers"
"79500US5151244","Linton Hall & Gainesville PUMA, VA",2017,"2017",1.4964776518115157,6,"linton-hall-gainesville-puma-va","Social workers","211020","social-workers"
"79500US5151246","Dale City, Lake Ridge & Woodbridge PUMA, VA",2017,"2017",1.1191343694224085,11,"dale-city-lake-ridge-woodbridge-puma-va","Social workers","211020","social-workers"
"79500US5151255","Alexandria City PUMA, VA",2017,"2017",1.7356254099578483,8,"alexandria-city-puma-va","Social workers","211020","social-workers"
"79500US5155002","Chesapeake City (South & West) PUMA, VA",2017,"2017",2.156820934718505,5,"chesapeake-city-south-west-puma-va","Social workers","211020","social-workers"
"79500US5310200","Skagit, Island & San Juan Counties PUMA, WA",2017,"2017",0.8091229691261577,6,"skagit-island-san-juan-counties-puma-wa","Social workers","211020","social-workers"
"79500US5310501","Spokane City (North) PUMA, WA",2017,"2017",1.5789832895396996,5,"spokane-city-north-puma-wa","Social workers","211020","social-workers"
"79500US5310502","Spokane City (South) PUMA, WA",2017,"2017",0.8216069433390074,5,"spokane-city-south-puma-wa","Social workers","211020","social-workers"
"79500US5310703","Walla Walla, Benton (Outer) & Franklin (Outer) Counties PUMA, WA",2017,"2017",1.3487372403857718,6,"walla-walla-benton-outer-franklin-outer-counties-puma-wa","Social workers","211020","social-workers"
"79500US5311101","Vancouver City (West & Central) PUMA, WA",2017,"2017",0.9419440186148328,7,"vancouver-city-west-central-puma-wa","Social workers","211020","social-workers"
"79500US5311103","Vancouver (East), Camas & Washougal Cities PUMA, WA",2017,"2017",2.7009268872759495,5,"vancouver-east-camas-washougal-cities-puma-wa","Social workers","211020","social-workers"
"79500US5311104","Battle Ground City & Orchards PUMA, WA",2017,"2017",2.033688421468424,7,"battle-ground-city-orchards-puma-wa","Social workers","211020","social-workers"
"79500US5311300","Grays Harbor & Mason Counties PUMA, WA",2017,"2017",1.2894902437082687,8,"grays-harbor-mason-counties-puma-wa","Social workers","211020","social-workers"
"79500US5311401","Olympia, Lacey & Tumwater Cities PUMA, WA",2017,"2017",0.9988713473599288,5,"olympia-lacey-tumwater-cities-puma-wa","Social workers","211020","social-workers"
"79500US5311501","Tacoma City (Central) PUMA, WA",2017,"2017",2.3907300048971822,8,"tacoma-city-central-puma-wa","Social workers","211020","social-workers"
"79500US5311504","Tacoma City (South), Parkland & Spanaway PUMA, WA",2017,"2017",1.8083642619772076,7,"tacoma-city-south-parkland-spanaway-puma-wa","Social workers","211020","social-workers"
"79500US5311505","Tacoma (Port) & Bonney Lake (Northwest) Cities PUMA, WA",2017,"2017",0.5873960794999535,7,"tacoma-port-bonney-lake-northwest-cities-puma-wa","Social workers","211020","social-workers"
"79500US5311601","Seattle City (Northwest) PUMA, WA",2017,"2017",2.0287492163468457,8,"seattle-city-northwest-puma-wa","Social workers","211020","social-workers"
"79500US5311602","Seattle City (Northeast) PUMA, WA",2017,"2017",1.1760093667898615,5,"seattle-city-northeast-puma-wa","Social workers","211020","social-workers"
"79500US5311604","Capitol Hill PUMA, WA",2017,"2017",1.9789118440265323,9,"capitol-hill-puma-wa","Social workers","211020","social-workers"
"79500US5311606","Shoreline, Kenmore & Bothell (South) Cities PUMA, WA",2017,"2017",1.8176866318701201,5,"shoreline-kenmore-bothell-south-cities-puma-wa","Social workers","211020","social-workers"
"79500US5311702","Mukilteo & Everett (Southwest) Cities PUMA, WA",2017,"2017",1.803589718100269,5,"mukilteo-everett-southwest-cities-puma-wa","Social workers","211020","social-workers"
"79500US5311703","Everett City (Central & East) & Eastmont PUMA, WA",2017,"2017",1.4557153418679332,7,"everett-city-central-east-eastmont-puma-wa","Social workers","211020","social-workers"
"79500US5311706","Marysville & Arlington Cities PUMA, WA",2017,"2017",0.9183829546893048,7,"marysville-arlington-cities-puma-wa","Social workers","211020","social-workers"
"79500US5311801","Bainbridge Island City & Silverdale PUMA, WA",2017,"2017",1.63950101733868,9,"bainbridge-island-city-silverdale-puma-wa","Social workers","211020","social-workers"
"79500US5311900","Clallam & Jefferson Counties PUMA, WA",2017,"2017",1.2548641105770837,6,"clallam-jefferson-counties-puma-wa","Social workers","211020","social-workers"
"79500US5400100","Ohio, Marshall, Hancock & Brooke Counties PUMA, WV",2017,"2017",1.7857466367911536,6,"ohio-marshall-hancock-brooke-counties-puma-wv","Social workers","211020","social-workers"
"79500US5400200","Harrison, Marion, Taylor & Doddridge Counties PUMA, WV",2017,"2017",0.8043820402137335,5,"harrison-marion-taylor-doddridge-counties-puma-wv","Social workers","211020","social-workers"
"79500US5400400","Berkeley, Jefferson, Mineral, Hampshire & Morgan Counties PUMA, WV",2017,"2017",0.8825627782902304,6,"berkeley-jefferson-mineral-hampshire-morgan-counties-puma-wv","Social workers","211020","social-workers"
"79500US5400600","Jackson, Wetzel, Roane, Braxton, Ritchie, Tyler, Gilmer & Calhoun Counties PUMA, WV",2017,"2017",1.0426571617197422,7,"jackson-wetzel-roane-braxton-ritchie-tyler-gilmer-calhoun-counties-puma-wv","Social workers","211020","social-workers"
"79500US5400700","Wood, Pleasants & Wirt Counties PUMA, WV",2017,"2017",1.3026641583918697,5,"wood-pleasants-wirt-counties-puma-wv","Social workers","211020","social-workers"
"79500US5400800","Huntington City PUMA, WV",2017,"2017",1.5120137413457613,7,"huntington-city-puma-wv","Social workers","211020","social-workers"
"79500US5401000","Charleston City PUMA, WV",2017,"2017",1.0294460831976928,6,"charleston-city-puma-wv","Social workers","211020","social-workers"
"79500US5401100","Greenbrier, Nicholas, Summers, Monroe & Pocahontas Counties PUMA, WV",2017,"2017",1.84105668298215,6,"greenbrier-nicholas-summers-monroe-pocahontas-counties-puma-wv","Social workers","211020","social-workers"
"79500US5401200","Raleigh, Mercer & Fayette Counties PUMA, WV",2017,"2017",1.2051054671815022,5,"raleigh-mercer-fayette-counties-puma-wv","Social workers","211020","social-workers"
