ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation
"353022","Counter attendants, cafeteria, food concession, & coffee shop",2015,"2015","true","true",8788.519332541311,658.6941135081964,1716,"counter-attendants-cafeteria-food-concession-coffee-shop"
"353031","Waiters & waitresses",2015,"2015","true","true",15814.727635473168,242.32730482983698,18133,"waiters-waitresses"
"353041","Food servers, nonrestaurant",2015,"2015","true","true",17001.86896147183,991.6330823948862,1632,"food-servers-nonrestaurant"
"359021","Dishwashers",2015,"2015","true","true",11893.090827686425,673.5858523855056,2713,"dishwashers"
"359031","Hosts & hostesses, restaurant, lounge, & coffee shop",2015,"2015","true","true",8603.38072441959,438.1221350706698,2711,"hosts-hostesses-restaurant-lounge-coffee-shop"
"3590XX","Miscellaneous food preparation & serving related workers, including dining room & cafeteria attendants & bartender helpers",2015,"2015","true","true",12926.706798969532,631.4623264810652,3017,"miscellaneous-food-preparation-serving-related-workers-including-dining-room-cafeteria-attendants-bartender-helpers"
"371011","Firstline supervisors of housekeeping & janitorial workers",2015,"2015","true","true",38558.068595729404,1928.6727970129868,1800,"firstline-supervisors-of-housekeeping-janitorial-workers"
"371012","Firstline supervisors of landscaping, lawn service, & groundskeeping workers",2015,"2015","true","true",43297.100394391615,2751.0093144801285,1106,"firstline-supervisors-of-landscaping-lawn-service-groundskeeping-workers"
"372012","Maids & housekeeping cleaners",2015,"2015","true","true",17861.14854299272,399.8359670473136,9816,"maids-housekeeping-cleaners"
"37201X","Janitors & building cleaners",2015,"2015","true","true",23379.76710067434,363.51106731401563,22042,"janitors-building-cleaners"
"372021","Pest control workers",2015,"2015","true","true",34148.620519791846,2486.383037316542,634,"pest-control-workers"
"373010","Grounds maintenance workers",2015,"2015","true","true",22101.66583751878,453.94943810468015,8653,"grounds-maintenance-workers"
"391010","Firstline supervisors of gaming workers",2015,"2015","true","true",40826.81956222528,3310.3414941817528,241,"firstline-supervisors-of-gaming-workers"
"391021","Firstline supervisors of personal service workers",2015,"2015","true","true",38237.21978525115,3378.046870991443,605,"firstline-supervisors-of-personal-service-workers"
"392011","Animal trainers",2015,"2015","true","true",28467.18239730037,4120.841788986849,260,"animal-trainers"
"392021","Nonfarm animal caretakers",2015,"2015","true","true",19003.209318146677,944.0452459158795,1772,"nonfarm-animal-caretakers"
"393010","Gaming services workers",2015,"2015","true","true",35397.87499876841,2273.625835335197,925,"gaming-services-workers"
"393021","Motion picture projectionists",2015,"2015","true","true",25017.434455587394,33708.43033266448,39,"motion-picture-projectionists"
"393031","Ushers, lobby attendants, & ticket takers",2015,"2015","true","true",9121.400483716276,1236.4896979045343,443,"ushers-lobby-attendants-ticket-takers"
"393090","Miscellaneous entertainment attendants & related workers",2015,"2015","true","true",13234.20004689646,1125.975123854749,1945,"miscellaneous-entertainment-attendants-related-workers"
"394031","Morticians, undertakers, & funeral directors",2015,"2015","true","true",55953.87954221977,8056.782351317061,365,"morticians-undertakers-funeral-directors"
"3940XX","Embalmers & funeral attendants",2015,"2015","true","true",24604.847629864307,5433.740792698737,172,"embalmers-funeral-attendants"
"395011","Barbers",2015,"2015","true","true",21759.328340752378,1368.3658893362285,470,"barbers"
"395012","Hairdressers, hairstylists, & cosmetologists",2015,"2015","true","true",22782.874149037216,710.5780565082595,4836,"hairdressers-hairstylists-cosmetologists"
"395090","Miscellaneous personal appearance workers",2015,"2015","true","true",20757.49313163853,1020.8492377001282,2033,"miscellaneous-personal-appearance-workers"
"396010","Baggage porters, bellhops, & concierges",2015,"2015","true","true",29647.908952076214,2260.3222569380746,680,"baggage-porters-bellhops-concierges"
"397010","Tour & travel guides",2015,"2015","true","true",18898.89603176118,3924.4885378481604,563,"tour-travel-guides"
"399011","Childcare workers",2015,"2015","true","true",14726.627571347048,496.0929697549347,8574,"childcare-workers"
"399021","Personal care aides (Legacy)",2015,"2015","true","true",18368.67150994207,481.4992786184804,11526,"personal-care-aides-legacy"
"399030","Recreation & fitness workers",2015,"2015","true","true",21683.63676130499,971.6034024012436,3723,"recreation-fitness-workers"
"399041","Residential advisors",2015,"2015","true","true",14318.914931536077,1395.5755038896452,1061,"residential-advisors"
"399099","Personal care & service workers, all other ",2015,"2015","true","true",19665.822017144183,1422.0762916020544,1150,"personal-care-service-workers-all-other"
"411011","Firstline supervisors of retail sales workers",2015,"2015","true","true",47118.1927241052,719.39062676447,26394,"firstline-supervisors-of-retail-sales-workers"
"411012","Firstline supervisors of nonretail sales workers",2015,"2015","true","true",83282.50394978655,2066.33165979846,10975,"firstline-supervisors-of-nonretail-sales-workers"
"412010","Cashiers",2015,"2015","true","true",13547.271649529597,240.95710183459033,28965,"cashiers"
"412021","Counter & rental clerks",2015,"2015","true","true",25570.53344353595,2388.68615710039,769,"counter-rental-clerks"
"412022","Parts salespersons",2015,"2015","true","true",34200.16394893082,1743.8390846080931,1132,"parts-salespersons"
"412031","Retail salespersons",2015,"2015","true","true",27442.12645922922,508.47886155960236,30270,"retail-salespersons"
"413011","Advertising sales agents",2015,"2015","true","true",70317.3535570864,4328.99313381305,1471,"advertising-sales-agents"
"413021","Insurance sales agents",2015,"2015","true","true",65147.66205171043,2709.5328666963246,4672,"insurance-sales-agents"
"413031","Securities, commodities, & financial services sales agents",2015,"2015","true","true",137111.87140247598,8008.468319016882,2120,"securities-commodities-financial-services-sales-agents"
"413041","Travel agents",2015,"2015","true","true",36922.96417598717,2299.711417002346,644,"travel-agents"
"413099","Sales representatives, services, all other",2015,"2015","true","true",77215.52180251192,2675.7680083214273,5891,"sales-representatives-services-all-other"
"414010","Sales representatives, wholesale & manufacturing",2015,"2015","true","true",77200.29954814473,1557.3827558173348,13194,"sales-representatives-wholesale-manufacturing"
"419010","Models, demonstrators, & product promoters",2015,"2015","true","true",20036.565825740756,3996.846066326116,478,"models-demonstrators-product-promoters"
"419020","Real estate brokers & sales agents",2015,"2015","true","true",69061.16358551664,2752.457539945733,5428,"real-estate-brokers-sales-agents"
"419031","Sales engineers",2015,"2015","true","true",109139.36191717348,8860.327063667468,351,"sales-engineers"
"419041","Telemarketers",2015,"2015","true","true",21406.993103873672,2485.262627278812,627,"telemarketers"
"419091","Doortodoor sales workers, news & street vendors, & related workers",2015,"2015","true","true",22721.20256179001,2361.8329993354414,884,"doortodoor-sales-workers-news-street-vendors-related-workers"
"419099","Other Sales Workers",2015,"2015","true","true",55812.620760034646,3061.951286991765,2654,"other-sales-workers"
"431011","Firstline supervisors of office & administrative support workers",2015,"2015","true","true",53295.14971391677,931.384088007236,13450,"firstline-supervisors-of-office-administrative-support-workers"
"432011","Switchboard operators, including answering service",2015,"2015","true","true",27494.442764211028,2951.407121912305,305,"switchboard-operators-including-answering-service"
"432021","Telephone operators",2015,"2015","true","true",26267.34268022281,2949.0389412195345,333,"telephone-operators"
"432099","Communications equipment operators, all other",2015,"2015","true","true",51205.34583374131,11613.359378703992,103,"communications-equipment-operators-all-other"
"433011","Bill & account collectors",2015,"2015","true","true",33602.119649782304,1239.7557409528163,1432,"bill-account-collectors"
"433021","Billing & posting clerks",2015,"2015","true","true",34027.585776037165,896.5730701012076,4526,"billing-posting-clerks"
"433031","Bookkeeping, accounting, & auditing clerks",2015,"2015","true","true",35270.076358993065,607.4604192873358,12391,"bookkeeping-accounting-auditing-clerks"
"433041","Gaming cage workers",2015,"2015","true","true",27508.54029382399,3818.573400701204,71,"gaming-cage-workers"
"433051","Payroll & timekeeping clerks",2015,"2015","true","true",40373.655058244985,1421.0131802496714,1653,"payroll-timekeeping-clerks"
"433061","Procurement clerks",2015,"2015","true","true",58279.896361777224,6133.993804423891,328,"procurement-clerks"
"433071","Tellers",2015,"2015","true","true",23576.709995979276,838.5678672752954,3351,"tellers"
"433099","Other financial clerks (Legacy)",2015,"2015","true","true",69472.6899427085,5794.115659957357,1187,"other-financial-clerks-legacy"
"434011","Brokerage clerks",2015,"2015","true","true",49778.60095623391,15365.992429869848,55,"brokerage-clerks"
"434031","Court, municipal, & license clerks",2015,"2015","true","true",37830.62370382264,1799.802121681753,785,"court-municipal-license-clerks"
"434041","Credit authorizers, checkers, & clerks",2015,"2015","true","true",44019.39893889787,5461.272720123637,460,"credit-authorizers-checkers-clerks"
"434051","Customer service representatives",2015,"2015","true","true",29728.013583895055,452.94546724680595,24072,"customer-service-representatives"
"434061","Eligibility interviewers, government programs",2015,"2015","true","true",41779.78373214818,1873.3782173319444,756,"eligibility-interviewers-government-programs"
"434071","File clerks",2015,"2015","true","true",26434.30419141299,1095.4329916962065,2569,"file-clerks"
"434081","Hotel, motel, & resort desk clerks",2015,"2015","true","true",19715.622744696087,1433.908045148625,1232,"hotel-motel-resort-desk-clerks"
"434111","Interviewers, except eligibility & loan",2015,"2015","true","true",28825.559560061352,1489.690007130434,1267,"interviewers-except-eligibility-loan"
"434121","Library assistants, clerical",2015,"2015","true","true",16336.111605965876,1041.444455148562,1241,"library-assistants-clerical"
"434131","Loan interviewers & clerks",2015,"2015","true","true",42248.69863862963,1823.4702899848585,1032,"loan-interviewers-clerks"
"434141","New accounts clerks",2015,"2015","true","true",50230.7324798293,12782.53927060037,147,"new-accounts-clerks"
"434161","Human resources assistants, except payroll & timekeeping",2015,"2015","true","true",37533.82881810063,2525.703951166188,512,"human-resources-assistants-except-payroll-timekeeping"
"434171","Receptionists & information clerks",2015,"2015","true","true",22558.13455363288,426.6362199555522,10573,"receptionists-information-clerks"
"434181","Reservation & transportation ticket agents & travel clerks",2015,"2015","true","true",35197.95977498232,1971.48218607944,1113,"reservation-transportation-ticket-agents-travel-clerks"
"434199","Information & record clerks, all other",2015,"2015","true","true",35909.28489132988,2289.715935888742,933,"information-record-clerks-all-other"
"434XXX","Correspondence clerks & order clerks",2015,"2015","true","true",31371.66831949597,2037.7580099183408,1266,"correspondence-clerks-order-clerks"
"435011","Cargo & freight agents",2015,"2015","true","true",38394.54234686759,3364.177749992795,210,"cargo-freight-agents"
"435021","Couriers & messengers",2015,"2015","true","true",34666.2516538323,1647.7869239068143,1832,"couriers-messengers"
"435030","Dispatchers",2015,"2015","true","true",39197.161120345925,1222.42745015868,2647,"dispatchers"
"435041","Meter readers, utilities",2015,"2015","true","true",42118.35576567925,8182.687630880957,277,"meter-readers-utilities"
"435051","Postal service clerks",2015,"2015","true","true",49221.30808569079,2010.8149186880662,1170,"postal-service-clerks"
"435052","Postal service mail carriers",2015,"2015","true","true",48500.6260224421,959.3323554813883,3375,"postal-service-mail-carriers"
"435053","Postal service mail sorters, processors, & processing machine operators",2015,"2015","true","true",44918.719551564245,2032.7074926983296,648,"postal-service-mail-sorters-processors-processing-machine-operators"
"435061","Production, planning, & expediting clerks",2015,"2015","true","true",46643.20908405237,1459.24411274709,3135,"production-planning-expediting-clerks"
"435071","Shipping, receiving, & traffic clerks",2015,"2015","true","true",29166.787675845677,584.0652242619084,5508,"shipping-receiving-traffic-clerks"
"435081","Stock clerks & order fillers",2015,"2015","true","true",21645.86177399936,400.86920193892485,14572,"stock-clerks-order-fillers"
"435111","Weighers, measurers, checkers, & samplers, recordkeeping",2015,"2015","true","true",35389.2687163233,2342.6188881136854,739,"weighers-measurers-checkers-samplers-recordkeeping"
"436010","Secretaries & administrative assistants",2015,"2015","true","true",34228.69599013024,359.0131422369162,34596,"secretaries-administrative-assistants"
"439011","Computer operators",2015,"2015","true","true",41365.84017130168,2432.0877078429576,922,"computer-operators"
"439021","Data entry keyers",2015,"2015","true","true",28287.648372610238,936.62194345715,3519,"data-entry-keyers"
"439022","Word processors & typists",2015,"2015","true","true",30435.790749359232,1077.3288055609228,3376,"word-processors-typists"
"439041","Insurance claims & policy processing clerks",2015,"2015","true","true",38681.93500289783,1140.6773511736258,3583,"insurance-claims-policy-processing-clerks"
"439051","Mail clerks & mail machine operators, except postal service",2015,"2015","true","true",24461.656083373728,1437.4297727976736,777,"mail-clerks-mail-machine-operators-except-postal-service"
"439061","Office clerks, general",2015,"2015","true","true",29237.88893957958,580.0681807991134,13003,"office-clerks-general"
"439071","Office machine operators, except computer",2015,"2015","true","true",24385.952481937216,2148.400965282455,362,"office-machine-operators-except-computer"
"439081","Proofreaders & copy markers",2015,"2015","true","true",26740.426831485183,4768.726844896816,113,"proofreaders-copy-markers"
"439111","Statistical assistants",2015,"2015","true","true",49249.39502091834,6945.842757121121,198,"statistical-assistants"
"439XXX","Miscellaneous office & administrative support workers, including desktop publishers",2015,"2015","true","true",38852.098247777605,995.7952951911012,6031,"miscellaneous-office-administrative-support-workers-including-desktop-publishers"
"451011","Firstline supervisors of farming, fishing, & forestry workers",2015,"2015","true","true",41630.974831850726,2707.765792849121,596,"firstline-supervisors-of-farming-fishing-forestry-workers"
"452011","Agricultural inspectors",2015,"2015","true","true",45403.60791980663,5364.169404956893,135,"agricultural-inspectors"
"452041","Graders & sorters, agricultural products",2015,"2015","true","true",19963.02524129127,2032.9680646139027,460,"graders-sorters-agricultural-products"
"4520XX","Miscellaneous agricultural workers, including animal breeders",2015,"2015","true","true",21283.546188204244,598.5328441880583,8006,"miscellaneous-agricultural-workers-including-animal-breeders"
"453000","Fishing & hunting workers",2015,"2015","true","true",40958.24515708937,9204.487640840769,200,"fishing-hunting-workers"
"454011","Forest & conservation workers",2015,"2015","true","true",32457.967673121104,5027.054784360995,129,"forest-conservation-workers"
"454020","Logging workers",2015,"2015","true","true",33037.0505439961,3956.298667334572,533,"logging-workers"
"471011","Firstline supervisors of construction trades & extraction workers",2015,"2015","true","true",66073.4269018999,1556.0809543371272,6995,"firstline-supervisors-of-construction-trades-extraction-workers"
"472011","Boilermakers",2015,"2015","true","true",57693.4819916593,5055.964486601249,143,"boilermakers"
"472031","Carpenters",2015,"2015","true","true",36319.511174942396,693.8403448478316,7733,"carpenters"
"472040","Carpet, floor, & tile installers & finishers",2015,"2015","true","true",33822.27010673093,2194.92696592205,808,"carpet-floor-tile-installers-finishers"
"472050","Cement masons, concrete finishers, & terrazzo workers",2015,"2015","true","true",36149.36903859976,2992.2157022068427,403,"cement-masons-concrete-finishers-terrazzo-workers"
"472061","Construction laborers",2015,"2015","true","true",33000.4614544715,587.0056172889434,11838,"construction-laborers"
"472071","Paving, surfacing, & tamping equipment operators",2015,"2015","true","true",31322.39258853024,4745.377825660199,104,"paving-surfacing-tamping-equipment-operators"
"47207X","Construction equipment operators except paving, surfacing, & tamping equipment operators",2015,"2015","true","true",48529.855351604085,1442.410160047158,3517,"construction-equipment-operators-except-paving-surfacing-tamping-equipment-operators"
"472080","Drywall installers, ceiling tile installers, & tapers",2015,"2015","true","true",31311.627650787093,1815.426475954176,867,"drywall-installers-ceiling-tile-installers-tapers"
"472111","Electricians",2015,"2015","true","true",51865.37595498086,920.7318271265337,6926,"electricians"
"472121","Glaziers",2015,"2015","true","true",40167.361385858814,3931.5411405736886,288,"glaziers"
"472130","Insulation workers",2015,"2015","true","true",38027.14869991906,3066.548608234808,325,"insulation-workers"
"472140","Painters & paperhangers",2015,"2015","true","true",29398.932288418073,922.5483115268725,3294,"painters-paperhangers"
"472150","Pipelayers, plumbers, pipefitters, & steamfitters",2015,"2015","true","true",47051.87390198844,1267.3376863330407,4454,"pipelayers-plumbers-pipefitters-steamfitters"
"472161","Plasterers & stucco masons",2015,"2015","true","true",30285.520338554827,2502.425197849423,232,"plasterers-stucco-masons"
"472181","Roofers",2015,"2015","true","true",29813.3911775863,1360.1824165995947,1249,"roofers"
"472211","Sheet metal workers",2015,"2015","true","true",42402.50218028039,1729.2583189912937,1120,"sheet-metal-workers"
"472221","Structural iron & steel workers",2015,"2015","true","true",47126.43571731149,3061.230168642236,501,"structural-iron-steel-workers"
"472XXX","Brickmasons, blockmasons, stonemasons, & reinforcing iron & rebar workers",2015,"2015","true","true",36047.63211960011,1732.31737364148,954,"brickmasons-blockmasons-stonemasons-reinforcing-iron-rebar-workers"
"473010","Helpers, construction trades",2015,"2015","true","true",27119.17071078708,3627.7674707638016,369,"helpers-construction-trades"
"474011","Construction & building inspectors",2015,"2015","true","true",52952.33094447707,3198.3946299602944,876,"construction-building-inspectors"
"474021","Elevator installers & repairers",2015,"2015","true","true",77362.51563080735,5818.897035682502,223,"elevator-installers-repairers"
"474031","Fence erectors",2015,"2015","true","true",27312.431264488474,2710.5814015195087,174,"fence-erectors"
"474041","Hazardous materials removal workers",2015,"2015","true","true",41024.95239275973,4557.11489016955,264,"hazardous-materials-removal-workers"
"474051","Highway maintenance workers",2015,"2015","true","true",39700.73852622708,1737.03418204768,1214,"highway-maintenance-workers"
"474061","Railtrack laying & maintenance equipment operators",2015,"2015","true","true",54726.16197546804,4215.752037123562,126,"railtrack-laying-maintenance-equipment-operators"
"475021","Earth drillers, except oil & gas",2015,"2015","true","true",60721.42764194787,8600.467294559934,245,"earth-drillers-except-oil-gas"
"475031","Explosives workers, ordnance handling experts, & blasters",2015,"2015","true","true",45147.17926632792,5556.9143936709515,162,"explosives-workers-ordnance-handling-experts-blasters"
"475040","Mining machine operators",2015,"2015","true","true",65180.78367372219,4527.064245463543,621,"mining-machine-operators"
"4750XX","Miscellaneous extraction workers, including roof bolters & helpers",2015,"2015","true","true",60643.396540233545,4723.120035997879,679,"miscellaneous-extraction-workers-including-roof-bolters-helpers"
"4750YY","Derrick, rotary drill, & service unit operators, & roustabouts, oil, gas, & mining",2015,"2015","true","true",82394.3629338706,9608.104712687194,381,"derrick-rotary-drill-service-unit-operators-roustabouts-oil-gas-mining"
"47XXXX","Miscellaneous construction workers, including solar photovoltaic installers, septic tank servicers & sewer pipe cleaners",2015,"2015","true","true",35798.84165119406,2515.8116631934927,535,"miscellaneous-construction-workers-including-solar-photovoltaic-installers-septic-tank-servicers-sewer-pipe-cleaners"
"491011","Firstline supervisors of mechanics, installers, & repairers",2015,"2015","true","true",61365.76504054933,1643.2890728256698,2809,"firstline-supervisors-of-mechanics-installers-repairers"
"492011","Computer, automated teller, & office machine repairers",2015,"2015","true","true",43235.080432529285,1670.3833926803813,1704,"computer-automated-teller-office-machine-repairers"
"492020","Radio & telecommunications equipment installers & repairers",2015,"2015","true","true",50866.324377074896,1748.5905188591298,1519,"radio-telecommunications-equipment-installers-repairers"
"492091","Avionics technicians",2015,"2015","true","true",45536.793423734125,4029.3960837997897,237,"avionics-technicians"
"492092","Electric motor, power tool, & related repairers",2015,"2015","true","true",45897.05100626024,4344.772854326132,248,"electric-motor-power-tool-related-repairers"
"492096","Electronic equipment installers & repairers, motor vehicles",2015,"2015","true","true",55161.92353867349,13754.87829507597,101,"electronic-equipment-installers-repairers-motor-vehicles"
"492097","Electronic home entertainment equipment installers & repairers",2015,"2015","true","true",39993.91451421466,3137.6789872219374,309,"electronic-home-entertainment-equipment-installers-repairers"
"492098","Security & fire alarm systems installers",2015,"2015","true","true",42764.73879061403,2764.4202457477822,480,"security-fire-alarm-systems-installers"
"49209X","Electrical & electronics repairers, transportation equipment, & industrial & utility",2015,"2015","true","true",52569.6586937471,5398.8904522657385,185,"electrical-electronics-repairers-transportation-equipment-industrial-utility"
"493011","Aircraft mechanics & service technicians",2015,"2015","true","true",53598.2613437931,1636.6134072996144,1747,"aircraft-mechanics-service-technicians"
"493021","Automotive body & related repairers",2015,"2015","true","true",41531.79378244012,1885.2573193077399,1164,"automotive-body-related-repairers"
"493022","Automotive glass installers & repairers",2015,"2015","true","true",35040.764057190485,3547.974964273573,139,"automotive-glass-installers-repairers"
"493023","Automotive service technicians & mechanics",2015,"2015","true","true",38367.03688143815,872.7091941451762,6680,"automotive-service-technicians-mechanics"
"493031","Bus & truck mechanics & diesel engine specialists",2015,"2015","true","true",43641.30281429577,1056.0599052999314,2934,"bus-truck-mechanics-diesel-engine-specialists"
"493040","Heavy vehicle & mobile equipment service technicians & mechanics",2015,"2015","true","true",52122.78032633985,1962.281856564384,2091,"heavy-vehicle-mobile-equipment-service-technicians-mechanics"
"493050","Small engine mechanics",2015,"2015","true","true",31859.17506794281,3954.353535708688,435,"small-engine-mechanics"
"493090","Miscellaneous vehicle & mobile equipment mechanics, installers, & repairers",2015,"2015","true","true",29799.204461355406,2995.8820746166425,651,"miscellaneous-vehicle-mobile-equipment-mechanics-installers-repairers"
"499010","Control & valve installers & repairers",2015,"2015","true","true",58741.218242038216,5608.274000512574,197,"control-valve-installers-repairers"
"499021","Heating, air conditioning, & refrigeration mechanics & installers",2015,"2015","true","true",44178.25013023869,1098.7408507302057,3129,"heating-air-conditioning-refrigeration-mechanics-installers"
"499031","Home appliance repairers",2015,"2015","true","true",41879.5803568473,5555.6793036829895,284,"home-appliance-repairers"
"499043","Maintenance workers, machinery",2015,"2015","true","true",50628.81198767514,5665.172954878929,331,"maintenance-workers-machinery"
"499044","Millwrights",2015,"2015","true","true",59267.43724759242,2879.368133724534,453,"millwrights"
"49904X","Industrial & refractory machinery mechanics",2015,"2015","true","true",49917.22927933593,1012.795193717218,3997,"industrial-refractory-machinery-mechanics"
"499051","Electrical powerline installers & repairers",2015,"2015","true","true",73257.70924256244,3008.009667183516,1145,"electrical-powerline-installers-repairers"
"499052","Telecommunications line installers & repairers",2015,"2015","true","true",50293.063788754385,2189.1888572567764,1355,"telecommunications-line-installers-repairers"
"499060","Precision instrument & equipment repairers",2015,"2015","true","true",50049.56475890661,3582.6223176726025,570,"precision-instrument-equipment-repairers"
"499071","Maintenance & repair workers, general",2015,"2015","true","true",42441.44178299587,839.1520553900544,5032,"maintenance-repair-workers-general"
"499091","Coin, vending, & amusement machine servicers & repairers",2015,"2015","true","true",31482.804473658394,3634.954319919208,321,"coin-vending-amusement-machine-servicers-repairers"
"499094","Locksmiths & safe repairers",2015,"2015","true","true",41325.550402708664,4494.074512653993,199,"locksmiths-safe-repairers"
"499096","Riggers",2015,"2015","true","true",52807.58518729796,6904.075568776395,118,"riggers"
"499098","Helpersinstallation, maintenance, & repair workers ",2015,"2015","true","true",23537.21375779163,2852.2491712104907,196,"helpersinstallation-maintenance-repair-workers"
"4990XX","Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians",2015,"2015","true","true",40661.707135230594,1355.9389169891888,2525,"miscellaneous-installation-maintenance-repair-workers-including-wind-turbine-service-technicians"
"511011","Firstline supervisors of production & operating workers",2015,"2015","true","true",58936.87508622534,1152.037825580027,8962,"firstline-supervisors-of-production-operating-workers"
"512011","Aircraft structure, surfaces, rigging, & systems assemblers",2015,"2015","true","true",40575.44802507837,6630.823636740031,62,"aircraft-structure-surfaces-rigging-systems-assemblers"
"512020","Electrical, electronics, & electromechanical assemblers",2015,"2015","true","true",32129.231282915996,1489.3777603102644,1227,"electrical-electronics-electromechanical-assemblers"
"512031","Engine & other machine assemblers",2015,"2015","true","true",39901.504426243075,4875.8942250801865,116,"engine-other-machine-assemblers"
"512041","Structural metal fabricators & fitters",2015,"2015","true","true",38881.63271400132,3297.462119734226,248,"structural-metal-fabricators-fitters"
"512090","Miscellaneous assemblers & fabricators",2015,"2015","true","true",31367.66235734425,582.2437126110437,9355,"miscellaneous-assemblers-fabricators"
"513011","Bakers",2015,"2015","true","true",21689.60788750535,956.1820874822222,1857,"bakers"
"513020","Butchers & other meat, poultry, & fish processing workers",2015,"2015","true","true",28367.76405273846,1020.125815223946,2160,"butchers-other-meat-poultry-fish-processing-workers"
"513091","Food & tobacco roasting, baking, & drying machine operators & tenders",2015,"2015","true","true",30855.07674589048,4122.2999336997045,90,"food-tobacco-roasting-baking-drying-machine-operators-tenders"
"513092","Food batchmakers",2015,"2015","true","true",23075.474957417908,1337.2479097724233,820,"food-batchmakers"
"513093","Food cooking machine operators & tenders",2015,"2015","true","true",19676.120292763546,3280.150940378063,79,"food-cooking-machine-operators-tenders"
"513099","Food processing workers, all other",2015,"2015","true","true",31697.51601298721,1311.9186446644508,1116,"food-processing-workers-all-other"
"514010","Computer control programmers & operators",2015,"2015","true","true",44803.61886755443,2033.054666451589,928,"computer-control-programmers-operators"
"514021","Extruding & drawing machine setters, operators, & tenders, metal & plastic",2015,"2015","true","true",36694.292424011,3728.314472013574,121,"extruding-drawing-machine-setters-operators-tenders-metal-plastic"
"514022","Forging machine setters, operators, & tenders, metal & plastic",2015,"2015","true","true",40400.933932808795,5236.677975590354,83,"forging-machine-setters-operators-tenders-metal-plastic"
"514023","Rolling machine setters, operators, & tenders, metal & plastic",2015,"2015","true","true",45062.94198543858,6294.740808726498,94,"rolling-machine-setters-operators-tenders-metal-plastic"
"514030","Machine tool cutting setters, operators, & tenders, metal & plastic",2015,"2015","true","true",33898.485134204624,1332.7651434111906,1444,"machine-tool-cutting-setters-operators-tenders-metal-plastic"
"514041","Machinists",2015,"2015","true","true",45281.31402011749,980.4861781781675,3477,"machinists"
"514050","Metal furnace operators, tenders, pourers, & casters",2015,"2015","true","true",43130.523795102534,3737.047591824525,223,"metal-furnace-operators-tenders-pourers-casters"
"5140XX","Model makers, patternmakers, & molding machine setters, metal & plastic",2015,"2015","true","true",38086.68207693274,2522.411559025671,427,"model-makers-patternmakers-molding-machine-setters-metal-plastic"
"514111","Tool & die makers",2015,"2015","true","true",54373.727703320954,2738.4656293001385,627,"tool-die-makers"
"514120","Welding, soldering, & brazing workers",2015,"2015","true","true",41094.695532876685,865.1937709044419,5685,"welding-soldering-brazing-workers"
"514XXX","Miscellaneous metal workers & plastic workers, including multiple machine tool setters",2015,"2015","true","true",35655.76081390364,886.1845878233688,3976,"miscellaneous-metal-workers-plastic-workers-including-multiple-machine-tool-setters"
"515111","Prepress technicians & workers",2015,"2015","true","true",31692.20698766882,3134.2565473464333,234,"prepress-technicians-workers"
"515112","Printing press operators",2015,"2015","true","true",34609.67592451896,1197.6771429435555,1641,"printing-press-operators"
"515113","Print binding & finishing workers",2015,"2015","true","true",28320.442150614846,2564.9802005679003,203,"print-binding-finishing-workers"
"516011","Laundry & drycleaning workers",2015,"2015","true","true",20703.525003127525,1291.7237674885996,1534,"laundry-drycleaning-workers"
"516021","Pressers, textile, garment, & related materials",2015,"2015","true","true",19780.828846945944,1773.7317726604008,329,"pressers-textile-garment-related-materials"
"516031","Sewing machine operators",2015,"2015","true","true",21885.11851989923,1220.3558255123762,1654,"sewing-machine-operators"
"516040","Shoe & leather workers",2015,"2015","true","true",25819.234236163153,4333.6837464635,97,"shoe-leather-workers"
"516050","Tailors, dressmakers, & sewers",2015,"2015","true","true",27171.684480505548,4012.8400894127863,503,"tailors-dressmakers-sewers"
"516063","Textile knitting & weaving machine setters, operators, & tenders",2015,"2015","true","true",27112.491974317818,3573.7040662919862,75,"textile-knitting-weaving-machine-setters-operators-tenders"
"516064","Textile winding, twisting, & drawing out machine setters, operators, & tenders",2015,"2015","true","true",25038.001449158684,2296.4704115614018,94,"textile-winding-twisting-drawing-out-machine-setters-operators-tenders"
"51606X","Textile bleaching & dyeing, & cutting machine setters, operators, & tenders",2015,"2015","true","true",25064.914671577655,5499.877366194821,89,"textile-bleaching-dyeing-cutting-machine-setters-operators-tenders"
"516093","Upholsterers",2015,"2015","true","true",31229.45223498843,3258.0555523131366,233,"upholsterers"
"51609X","Miscellaneous textile, apparel, & furnishings workers except upholsterers",2015,"2015","true","true",31041.44207476094,4877.6467219108745,158,"miscellaneous-textile-apparel-furnishings-workers-except-upholsterers"
"517011","Cabinetmakers & bench carpenters",2015,"2015","true","true",31565.66220641662,2280.809229195055,399,"cabinetmakers-bench-carpenters"
"517021","Furniture finishers",2015,"2015","true","true",29072.623530509423,3080.409537291486,92,"furniture-finishers"
"517041","Sawing machine setters, operators, & tenders, wood",2015,"2015","true","true",26484.577164248945,2061.216693693473,324,"sawing-machine-setters-operators-tenders-wood"
"517042","Woodworking machine setters, operators, & tenders, except sawing",2015,"2015","true","true",25000.951331557924,3107.8073744460426,164,"woodworking-machine-setters-operators-tenders-except-sawing"
